# Student number: r0123456
# Iteration, Elapsed time, Mean value, Best value, Cycle
0,0.0057866573333740234,104136.57569754924,83238.8219991571,18,2,24,13,28,23,0,21,22,14,12,19,20,16,1,4,8,3,6,5,9,10,7,11,15,17,26,25,27,
1,0.010601282119750977,102772.50907447006,83850.48805881292,4,21,18,13,8,10,25,9,22,11,15,28,17,20,1,0,2,3,5,12,6,7,14,19,16,23,26,24,27,
2,0.01535487174987793,104239.72296946392,101250.01202683113,16,14,0,24,15,21,6,28,2,20,13,5,23,18,3,4,1,8,7,27,9,10,11,12,17,19,26,22,25,
3,0.020082712173461914,103987.80414944513,99666.072998708,0,10,15,6,22,5,24,19,23,21,12,28,3,20,2,4,1,8,7,9,11,13,14,16,17,18,26,25,27,
4,0.024685382843017578,99308.96727011184,95914.58279971594,9,27,13,3,22,23,1,15,5,21,19,25,4,0,6,2,7,10,11,8,14,12,16,17,18,20,24,26,28,
5,0.029339075088500977,99475.63670067098,96504.86739392456,21,8,14,20,2,26,5,18,27,3,4,24,7,0,6,1,9,10,11,13,15,12,16,17,19,22,23,25,28,
6,0.034058570861816406,104877.99715257385,94301.40583437844,4,26,5,13,10,3,15,11,12,2,7,16,21,9,1,0,6,14,18,20,8,23,19,24,22,25,17,27,28,
7,0.03874611854553223,109458.64985121675,107391.95162115445,4,26,5,13,10,3,15,11,12,2,7,16,21,9,0,6,17,14,8,1,19,22,23,18,25,20,24,28,27,
8,0.043355464935302734,111053.56528754307,109535.51770644967,16,14,0,24,15,21,6,28,2,20,13,5,23,18,1,7,3,4,9,19,8,10,11,22,12,25,17,26,27,
9,0.04794430732727051,112847.62151974443,109535.51770644967,16,14,0,24,15,21,6,28,2,20,13,5,23,18,1,7,3,4,9,19,8,10,11,22,12,25,17,26,27,
10,0.05232095718383789,113675.64747306812,113675.64747306815,9,27,13,3,22,23,1,15,5,21,19,25,4,0,2,6,14,8,7,16,18,20,10,24,17,11,12,26,28,
11,0.056752920150756836,113675.64747306812,113675.64747306815,9,27,13,3,22,23,1,15,5,21,19,25,4,0,2,6,14,8,7,16,18,20,10,24,17,11,12,26,28,
12,0.0611569881439209,113675.64747306812,113675.64747306815,9,27,13,3,22,23,1,15,5,21,19,25,4,0,2,6,14,8,7,16,18,20,10,24,17,11,12,26,28,
13,0.06562399864196777,113675.64747306812,113675.64747306815,9,27,13,3,22,23,1,15,5,21,19,25,4,0,2,6,14,8,7,16,18,20,10,24,17,11,12,26,28,
14,0.07003140449523926,113675.64747306812,113675.64747306815,9,27,13,3,22,23,1,15,5,21,19,25,4,0,2,6,14,8,7,16,18,20,10,24,17,11,12,26,28,
15,0.07444310188293457,113675.64747306812,113675.64747306815,9,27,13,3,22,23,1,15,5,21,19,25,4,0,2,6,14,8,7,16,18,20,10,24,17,11,12,26,28,
16,0.07894706726074219,113675.64747306812,113675.64747306815,9,27,13,3,22,23,1,15,5,21,19,25,4,0,2,6,14,8,7,16,18,20,10,24,17,11,12,26,28,
17,0.08337783813476562,113675.64747306812,113675.64747306815,9,27,13,3,22,23,1,15,5,21,19,25,4,0,2,6,14,8,7,16,18,20,10,24,17,11,12,26,28,
18,0.08784699440002441,113675.64747306812,113675.64747306815,9,27,13,3,22,23,1,15,5,21,19,25,4,0,2,6,14,8,7,16,18,20,10,24,17,11,12,26,28,
19,0.09226274490356445,113675.64747306812,113675.64747306815,9,27,13,3,22,23,1,15,5,21,19,25,4,0,2,6,14,8,7,16,18,20,10,24,17,11,12,26,28,
20,0.09681272506713867,113675.64747306812,113675.64747306815,9,27,13,3,22,23,1,15,5,21,19,25,4,0,2,6,14,8,7,16,18,20,10,24,17,11,12,26,28,
21,0.10122561454772949,113675.64747306812,113675.64747306815,9,27,13,3,22,23,1,15,5,21,19,25,4,0,2,6,14,8,7,16,18,20,10,24,17,11,12,26,28,
22,0.10567069053649902,113675.64747306812,113675.64747306815,9,27,13,3,22,23,1,15,5,21,19,25,4,0,2,6,14,8,7,16,18,20,10,24,17,11,12,26,28,
23,0.1101067066192627,113675.64747306812,113675.64747306815,9,27,13,3,22,23,1,15,5,21,19,25,4,0,2,6,14,8,7,16,18,20,10,24,17,11,12,26,28,
24,0.11458396911621094,113675.64747306812,113675.64747306815,9,27,13,3,22,23,1,15,5,21,19,25,4,0,2,6,14,8,7,16,18,20,10,24,17,11,12,26,28,
25,0.1189882755279541,113675.64747306812,113675.64747306815,9,27,13,3,22,23,1,15,5,21,19,25,4,0,2,6,14,8,7,16,18,20,10,24,17,11,12,26,28,
26,0.12343406677246094,113675.64747306812,113675.64747306815,9,27,13,3,22,23,1,15,5,21,19,25,4,0,2,6,14,8,7,16,18,20,10,24,17,11,12,26,28,
27,0.12786459922790527,113675.64747306812,113675.64747306815,9,27,13,3,22,23,1,15,5,21,19,25,4,0,2,6,14,8,7,16,18,20,10,24,17,11,12,26,28,
28,0.1323850154876709,113675.64747306812,113675.64747306815,9,27,13,3,22,23,1,15,5,21,19,25,4,0,2,6,14,8,7,16,18,20,10,24,17,11,12,26,28,
29,0.1367778778076172,113675.64747306812,113675.64747306815,9,27,13,3,22,23,1,15,5,21,19,25,4,0,2,6,14,8,7,16,18,20,10,24,17,11,12,26,28,
30,0.1412029266357422,113675.64747306812,113675.64747306815,9,27,13,3,22,23,1,15,5,21,19,25,4,0,2,6,14,8,7,16,18,20,10,24,17,11,12,26,28,
31,0.14561748504638672,113675.64747306812,113675.64747306815,9,27,13,3,22,23,1,15,5,21,19,25,4,0,2,6,14,8,7,16,18,20,10,24,17,11,12,26,28,
32,0.15003538131713867,113675.64747306812,113675.64747306815,9,27,13,3,22,23,1,15,5,21,19,25,4,0,2,6,14,8,7,16,18,20,10,24,17,11,12,26,28,
33,0.15442585945129395,113675.64747306812,113675.64747306815,9,27,13,3,22,23,1,15,5,21,19,25,4,0,2,6,14,8,7,16,18,20,10,24,17,11,12,26,28,
34,0.15882444381713867,113675.64747306812,113675.64747306815,9,27,13,3,22,23,1,15,5,21,19,25,4,0,2,6,14,8,7,16,18,20,10,24,17,11,12,26,28,
35,0.16330170631408691,113675.64747306812,113675.64747306815,9,27,13,3,22,23,1,15,5,21,19,25,4,0,2,6,14,8,7,16,18,20,10,24,17,11,12,26,28,
36,0.16765284538269043,113675.64747306812,113675.64747306815,9,27,13,3,22,23,1,15,5,21,19,25,4,0,2,6,14,8,7,16,18,20,10,24,17,11,12,26,28,
37,0.1720139980316162,113675.64747306812,113675.64747306815,9,27,13,3,22,23,1,15,5,21,19,25,4,0,2,6,14,8,7,16,18,20,10,24,17,11,12,26,28,
38,0.17642593383789062,113675.64747306812,113675.64747306815,9,27,13,3,22,23,1,15,5,21,19,25,4,0,2,6,14,8,7,16,18,20,10,24,17,11,12,26,28,
39,0.18094182014465332,113675.64747306812,113675.64747306815,9,27,13,3,22,23,1,15,5,21,19,25,4,0,2,6,14,8,7,16,18,20,10,24,17,11,12,26,28,
40,0.18530988693237305,113675.64747306812,113675.64747306815,9,27,13,3,22,23,1,15,5,21,19,25,4,0,2,6,14,8,7,16,18,20,10,24,17,11,12,26,28,
41,0.18974804878234863,113675.64747306812,113675.64747306815,9,27,13,3,22,23,1,15,5,21,19,25,4,0,2,6,14,8,7,16,18,20,10,24,17,11,12,26,28,
42,0.19421887397766113,113675.64747306812,113675.64747306815,9,27,13,3,22,23,1,15,5,21,19,25,4,0,2,6,14,8,7,16,18,20,10,24,17,11,12,26,28,
43,0.19861507415771484,113675.64747306812,113675.64747306815,9,27,13,3,22,23,1,15,5,21,19,25,4,0,2,6,14,8,7,16,18,20,10,24,17,11,12,26,28,
44,0.20395636558532715,113675.64747306812,113675.64747306815,9,27,13,3,22,23,1,15,5,21,19,25,4,0,2,6,14,8,7,16,18,20,10,24,17,11,12,26,28,
45,0.20936894416809082,113675.64747306812,113675.64747306815,9,27,13,3,22,23,1,15,5,21,19,25,4,0,2,6,14,8,7,16,18,20,10,24,17,11,12,26,28,
46,0.21387696266174316,113675.64747306812,113675.64747306815,9,27,13,3,22,23,1,15,5,21,19,25,4,0,2,6,14,8,7,16,18,20,10,24,17,11,12,26,28,
47,0.2185204029083252,113675.64747306812,113675.64747306815,9,27,13,3,22,23,1,15,5,21,19,25,4,0,2,6,14,8,7,16,18,20,10,24,17,11,12,26,28,
48,0.22304892539978027,113675.64747306812,113675.64747306815,9,27,13,3,22,23,1,15,5,21,19,25,4,0,2,6,14,8,7,16,18,20,10,24,17,11,12,26,28,
49,0.2275257110595703,113675.64747306812,113675.64747306815,9,27,13,3,22,23,1,15,5,21,19,25,4,0,2,6,14,8,7,16,18,20,10,24,17,11,12,26,28,
